title,time,click,content
"
                    우버의 공동창업자는 새로운코인(Eco)을 발행할 계획입니다.                                    ",03-05,1079,우버의 공동창업자인 개릿 캠프 Garrett Camp는 새로운코인(Eco)을 발행할 계획입니다.코인의 이름은 Eco 에코코인 () 입니다.에코코인은 1조개가 발행될 예정이며 ICO 없이 50%는 10억명의 사람들에게 무상배분될것이라고 합니다ICO가 없는 이유는 미국내 ICO규제를 피하고 빠른시간내에 많은사람들이 사용하는 코인이 되기 위해서라고 합니다.검증된 노드만 허용해서 익명노드의 51%공격을 방지하고 전력집약적 채굴을 하지 않을것이라고 하는데요백서를 봐도 아직 어떻게 구현될것인지는 자세히 나와있지 않습니다.개릿캠프는 현재 Expa라는 직접운영하는 펀드와 다른 투자사들을 통해 100억을 모집하여이 프로젝트를 실현할것이라고 합니다.노드유지는 여러 대학교를 통해서 하려하고 현재 참여를 원하는 학교 또는 비영리단체를partners@eco.com 이메일을 통해 문의를 받고 있습니다.그리고 홈페이지에서 무료 에코코인을 받는 리스트를 신청받고 있습니다.Get your free Eco 버튼누르고 이름이메일아이디를 입력하면 되는데요네이버메일을 받지않아서 지메일로 신청하여 통과하였습니다.메일확인하면 전화번호로 수신된 확인번호를 입력하면 나중에 배급준비가 되면 통보해준다는 메세지가 나옵니다.이 에코코인이 성공할지는 모르겠지만 기존코인들처럼 소수에게 편중되지않고 Fair한 코인들이 많아졌으면 좋겠습니다.
"
                    Waves 홀더들에게 Rewardmob 에어드롭                                    ",02-22,668,Waves 홀더들에게 Rewardmob이 에어드롭 됩니다.1. 계정을 만드세요.2. 텔레그램을 등록하세요3. 대화방에서 waves 지갑 주소를 입력하세요. (거래소 지갑이 아닌 waves 플랫폼 지갑 주소)4. 100 RMOB가 에어드롭 됩니다.$waves#웨이브#웨이브즈#암호화폐#블록체인#airdropWaves Platform 한국 공식 카카오톡 : Waves Platform 한국 공식 텔레그램 : 
"
                    도둑채굴을 막는 크롬앱들을 소개합니다.                                    ",02-18,871,도둑채굴을 막는 크롬앱들을 소개합니다.코인하이브는 주로 크롬 브라우저를 통해 백그라운드에서 모네로등을 채굴하는 자바스크립트로 만들어진 악성프로그램입니다브라우저기반이다 보니 PC안드로이드폰등 가리지 않으며 공용WiFi를 사용하는곳이라면 항상 위험에 노출되어있다고 볼수도 있습니다.이전글 참고:  스타벅스의 WiFi를 해킹해 암호화폐를 채굴한 사건 발생이런 악성프로그램에서 컴퓨터를 보호할수 있는 크롬앱을 소개합니다.No CoinminerBlockAnti MinerCoin-Hive Blocker반대로 이기술을 활용해 채굴 컴퓨팅파워를 빌려주는 댓가로 광고를 보지않는 서비스도 있습니다.항상 기술이 문제가 아니라 사람이 문제인것 같습니다.
"
                    텔레그램 무료 봇 만들어 봤습니다.                                    ",02-13,1854,무료로 이용해 보세요.
"
                    스팀잇 커뮤니티 한번 만들어봤습니다.                                    ",02-09,790,안녕하세요저는 열정 넘치는 스팀잇 유저입니다제가 스팀잇에서 활동을 하면서 느낀점은초보자에게는 성장의 기회가 적으며 스티미언들과의 소통이 힘들다는 점이었습니다그래서 저는 관심사가 비슷한 사람들이 모이고초보자들이 서로 협력하여 성장할 수 있는 기회를 만들면 어떨까 해서 스팀잇 활동 페이지를 한번 만들어 보았습니다많은 참여 부탁드립니다
"
                    ERC20 토큰 발행 도와주세요.                    ",02-08,2134,ERC20 토큰을 발행해야 합니다.아주 급하게.미스트지갑을 사용하면 된다는데... 안되네요.어쩌면 좋을까요?좀 도와주실분 안계신가요?
"
                    포브스에서 선정한 암호화폐 부자 리스트                                    ",02-08,935,포브스에서 선정한 암호화폐 부자 리스트1982년 이래로 세계 부자순위를 선정하는 포브스에서 이번에는 암호화폐계의 부자리스트를 공개하였습니다아시아인으로는 바이낸스CEO와 두나무CEO가 포함되었습니다우지한은 왜 빠졌는지 모르겠습니다.각 인물별로 클릭하면 상세페이지로 넘어갑니다.두나무 송치형 대표 소개링크는 여기입니다.그리고 자신이 포브스리스트에 올랐음을 알리는 카르다노의 찰스 호스킨슨 ^^;;
"
                    현재 하락장 팩트                    ",02-06,1030,중국과 미국의 주도권 싸움이라는 블로그 글을 봤는데 맞는 말인가요??글출처
"
                    다시보는 노보그라츠의 비트코인 8천불 예언                    ",02-02,1041,다시보는 노보그라츠의 비트코인 8천불 예언지난 12월 중순에 갤럭시디지털의 마이크 노보그라츠 (  ) 는예정되었던 암호화폐 헤지펀드 계획을 보류하면서앞으로 비트코인이 $8000 까지 급락할것을 예언하였습니다.)und-sees-bitcoin-dropping-to-8-0002015년 초부터 암호화폐에 투자한 대표적인 비트코인 지지자의 발언이여서 당시 이슈가 되었었습니다.급락하고 나면 회복하는데 시간이 걸릴것이며 3~4개월 동안은 다시 $20000에 접근하지 못할것이라고 하였습니다.그는 이전의 인터뷰에서는 기관투자자나 연기금들이 아직 암호화폐에 투자한것은 아니기때문에 버블이라 할수는없고모든 투자자들이 다 들어와 레버리지가 발생해야 비로소 버블의 위험이라 할수있다고 하였습니다.그리고 그는 급락을 거쳐 2018년 말까지 비트코인이 5만달러가 될것이라고도 하였습니다.최근 그는 EOS와 함께 3억2500만달러의 펀드를 조성하기도 하였습니다.지금까지 노보그라츠의 예언이 다 맞았으니 연말에 비트코인이 5만달러가 되어 그의 예언이 최종완성되길 바랍니다.
"
                    스팀잇: 포스팅으로 돈벌기                                    ",01-26,1219,스팀잇은 포스팅으로 코인을 얻을 수 있다는 개념을 가진 암호화폐입니다.개인적으로는 이더리움의 발전형태라고 생각합니다.게시물과 댓글에 보팅을 통해 수익을 주는 것으로 커뮤니티 활성화를 위한 목적에 의해 개발되었습니다.보팅이란 좋아요와 비슷한 개념으로 보팅 크기에 의해 콘텐츠 제작자의 수익이 결정됩니다.여기서 스팀잇은 스팀 스팀파워 스팀달러 세가지로 나뉘어 집니다.*스팀파워는 SNS에 영향력을 행사하는 권력과 비슷합니다.스팀파워가 커지면 게시물에 대한 파급력도 커지고 보팅의 영향력도 커집니다.*스팀달러는 실질적인 거래를 위해 만들어진 화폐로 통화량을 조절하여 1달러의 가치로 유지한다고 들었습니다.그런데 거래소에서는 8천원정도 하네요. <<확실하지 않습니다.*스팀은 스팀파워랑 교환할 수 있는 암호화폐입니다.저는 최근에 회원가입을 하면서 조금씩 알아가는 중입니다.Weiss Ratings에서 B등급인걸 보면 전망이 좋은 화폐라고 생각합니다.회원가입은 1인 1계정이고 승인이 올때까지 몇 일 걸립니다;;게시물을 꾸준히 올리는 데 반응이없네요...@belugawhale팔로우 및 보팅 부탁드려요.링크 올려둡니다.
"
                    블록체인 기반 모바일 어플리케이션 개발 업무 하실분                                    ",01-26,906,(주)숨페이소프트웨어팀 수석 박흥순 입니다.블록체인 기반 모바일 어플리케이션 개발 하실분 모십니다.메일로 지원 부탁드립니다.hsoon625@soompay.net
"
                    SEC는 블록체인을 주가 펌핑재료로 사용하는 회사들을 예의주시하겠다고 합니다.                    ",01-24,960,SEC는 블록체인을 주가 펌핑재료로 사용하는 회사들을 예의주시하겠다고 합니다.꼭 해외에 국한된 현상은 아니지만SEC는 블록체인을 주가펌핑재료로 사용하는 회사를 예의주시하겠다고 합니다.미국 증권 거래위원회 (SEC) 의 제이 클레이튼(Jay Clayton)위원장은작년12월에 암호화폐재료로 2700%의 주가상승을 시킨 CRCW.PK 예를 들면서실적이 나쁜회사가 블록체인과 관련된 사명을 바꾸고 주가를 조작하는 행위에 대해 경고하였습니다.관련 회사는 CRCW뿐만이 아닙니다.Long Blockchain (LBCC) Riot Blockchain (RIOT) Blockchain Worldwide (BLOC .UK) 등이회사명을 바꾸면서 주가가 폭등하였다고 하였습니다.제이 클레이튼은 특히 ICO를 언급하면서 증권거래법에 위배되는 ICO를 경계하여야 하며증권거래법을 지키지 않아도 되는것처럼 부추기는 법률전문가들을 비판하였습니다.개인적으로 접했던 국내 VC들도 암호화폐에 대단히 관심이 많았으며 대놓고작년은 바이오! 올해는 암호화폐! 라고 말하고 있었습니다 ㅡㅡ;;국내거래소의 상장사들도 거래소암호화폐와 관련된 기사가 나면 주가가 상승하는것이 이미 위험 수 위 를 넘은것 같습니다.좋은도구도 사용하는 사람들에 따라서 용도가 달라지듯이 블록체인ICO라는 좋은 도구 역시 펌핑재료로만 쓰이지 않았으면 좋겠습니다.링크는 네덜란드에서 시작되어 400년간 이어진 주식회사라는 자금조달형태와 수익분배방식이 블록체인으로 대체될수 있는 가능성을암호화폐 펀드사 해시드의 김서준 대표가 답하고 있습니다.좋은 인터뷰내용이니 참고하시길 바랍니다.기사내용: 인터뷰 내용: 
"
                    !!! 바이낸스가입제한 풀렸네요!! 안쓰시더라도 미리 가입하나씩 해놓으세요.                                    ",01-24,815,바이낸스는 홍콩 해외 거래소입니다.타 해외 거래소에 비해 가입도 쉽고 현재 비트코인 점유율 2위인 거래소입니다.최근 하루 25만명이 가입하는 바람에 잠시 신규가입 중단이 되었는데 현재 제한 풀렸네요다시 폭주하면 신규가입 안될수도 있으니가입할 수 있을 때 미리미리 가입해놓는 것을 추천합니다신규 상장 코인도 굉장히 많은 대형 거래소입니다.업비트나 기타 거래소에서 비트코인이나 지갑이 존재하는 구매후 바이낸스로 전송시켜야 거래할 수 있습니다.이미 구매하셔서 장투하시는분들 많으시겠지만모두 성투하세요^^ㅇㅇ
"
                    비트코인 스케일링 논쟁 - 빅블록의 문제점                                    ",01-23,1280,"비트코인의 오랜기간 동안에 걸쳐 진행되었던 논쟁인 비트코인 스케일링(확장성) 이슈가 일단락 된지시간이 흘렀습니다.이번 글에선 과거 빅블록에 관해작성했던글들을 재구성해 비트코인 스케일링 이슈에 대해 조금 더 알기 쉽게 정리해보려 합니다. 초심자분들도 알기 쉽게 최대한 해설 위주로 작성해보도록 하겠습니다.빅블록의 의미는 간단합니다. 현재 비트코인에서 블록크기는 SegWit(분리된 증인) 이후 1~4MB 수준의 블록크기를 갖게되었습니다. 이러한 제한된 블록크기를 더 크게 늘리는 것을 우리는 빅블록이라고 부르게 됩니다.
이미 오래전부터 1MB에 가까운 꽉 채운 블록이 생성되는 중SegWit 활성화 이후 과거 비트코인의 1MB의 블록크기는 크게 의미가 없어졌으며 SegWit 트랜잭션의 비율에 따라 1~4MB내의 블록크기를 형성하고 있습니다. 이러한 블록크기를 2배로 늘리는 계획을 라고 합니다. 다만 커뮤니티의 압도적인 반대로 이 계획은 활성화되지 못한채 잠정중단을 선언하게 됩니다. 2X 하드포크를 진행하게 되면 2~8MB 수준의 빅블록을 형성하게 됩니다. 블록크기가 늘어나면서 비트코인에 있어 몇가지 장점이 생기게 됩니다. 블록크기가 늘게되면서 더 많은 거래들(트랜잭션)을 담을 수 있게 됩니다. 더 많은 거래를 처리할 수 있게 되면서 전송 수수료가 현저히 낮아질 수 있는 기대를 해볼 수 있습니다. 그렇다면 왜? 현재 비트코인은 스케일링 문제에 시달리면서도 이를 개선할 수 있는빅블록은 채택되지 않았을까요? 더 많은 거래를 처리할 수 있고 수수료도 저렴해지고 장점 투성인 빅블록 플랜이 커뮤니티의 압도적인 반대에 부딪힌 이유는 무엇일까요?현재 비트코인 스케일링 문제를 단번에 해결할 수 있는 플랜임에도 불구하고 빅블록에는 큰 문제점(단점)이 존재합니다. 블록크기를 늘리는 것은 그렇게 어려운 개발작업이 아닙니다. 누구든 코드 몇줄 수정만하면 되는 간단한 개발작업 입니다. 하지만 이를 적용하기 위해선 '하드포크'라는 기존 블록체인의 규칙을 변경하는 작업을 진행해야 됩니다. 이러한 블록체인 규칙을 변경하는데에는 구버전과의 호환이 불가하기 때문에 신버전의 클라이언트로 사용자 전원 업데이트해야 됩니다. 이는 대규모 블록체인 생태계에선 큰 혼란을 야기할 수 있습니다. 비트코인의 경우엔 거대한 탈중앙화를 목표로 하는 네트워크이기 때문에 하드포크를 진행하기 어렵습니다. 하드포크는 네트워크가 분리되는 위험성을 항상 갖고 있으며 이러한 네트워크 분리를 막기 위해선 네트워크 사용자간의 압도적인(100%에 가까운)컨센서스(합의)가 필요합니다.위의 문제점은 빅블록이 갖고 있는 근본적인 문제점에 비하면 큰 문제는 아닙니다. 노드는 블록체인 네트워크를구성하는 가장 중요한 매개체입니다. 더 쉽게 말하자면블록체인 네트워크에 연결된 컴퓨터를 노드라고 말합니다. 노드는 블록체인에 없어서는 안될정말 중요한 핵심 요소입니다.노드에서도 완전노드(풀노드)와 SPV(단순지불검증) 노드 등 여러 노드가존재합니다만 이글에서는 완전노드(풀노드)를 기준으로 다뤄보겠습니다. 완전노드는블록에 포함된 트랜잭션들과 블록전체의 정합성을 검증합니다. 이 검증을 통과한 블록만 정당한 블록으로 인정하고 로컬 데이터베이스를 업데이트하고 다른 노드로 전파를 진행하게 됩니다.노드는 블록체인 내의 보안을 책임지는 존재라고도 볼 수 있습니다. 우리가 블록체인을 신뢰할 수 있는 이유는 강력한 보안 체계에서 나옵니다. 이러한 블록체인 네트워크의 보안을 책임지는 노드 수가 많을 수록 블록체인의 보안성은 더욱 강력해집니다. 쉽게 말하자면 의 의미와도 같습니다.비트코인은 백서와 더불어 첫 등장부터 알 수 있다시피 탈중앙화를 목표로 하는 암호화폐입니다. 그 배경에는  완전노드(풀노드)를 실행하여 블록체인 네트워크에 기여할 수 있게하는 것이 탈중앙의 가치를 지키며 실현할 수 있다는 철학 아래에이루어지고 있습니다. 누구나 완전노드(풀노드)를 실행하기 어려운 블록체인은 이미 탈중앙의 가치가 훼손되었다고 봐야될지도 모르겠습니다. 빅블록의 채택은노드의 중앙집중화를 불러오는탈중앙의 가치를 훼손하는 주요인으로 볼 수 있습니다. 그 이유에 대해선 아래 내용을 참조해주세요.빅블록을 채택하여 블록크기가 늘어나면서장기적인 측면에서 완전노드(풀노드)에 필요한 용량도 배가 됩니다. 블록체인 용량이 커지면 커질수록 저렴한 인프라로 구성된(예를들면 라즈베리파이와 같은 소형 PC) 노드들에게 유지하기 어렵게되는 영향을 미치게 됩니다. 입니다. 정치와 이념 문제와는 별개로 이 문제는 네트워크 보안에도 큰 영향을 미치게 됩니다. 즉 탈중앙화가 훼손이 될 수 있습니다. 이미 비트코인의 블록체인 크기는 150GB를 넘어선지 오래입니다.2X 하드포크가 진행되었다는 가정하에위의 블록크기 화이트페이퍼에 나온 자료를 참조해보겠습니다. 2X 하드포크의 블록크기는 2~8MB의 크기를 갖게 됩니다. SegWit 트랜잭션이 100% 활성화와매블록이 8MB 블록으로 꽉채워 채굴된다는 가정하에 위의 자료를 대입해보겠습니다. 매일 블록체인 용량 증가가 1GB수준으로 증가되며1년으로 계산하면411GB정도가 늘어나게 됩니다. 일일 트래픽 예상량이 99GB에 컴퓨터의 RAM 권장량도 32GB 입니다. 이러한 수준으로 6개월간 진행된다면 기존 노드의 95%가 전멸할 것이라고 합니다. 네트워크 비용 스토리지 비용 컴퓨터 자원 비용 등 이렇게 어마어마한 노드 운용비용이 들어간다면 누가 완전노드(풀노드)를 실행할까요?최상위급 노드들만 살아남게되면서 노드의 중앙집중화가 구성되면서 비트코인 블록체인 네트워크 보안이 엄청난 위협에 빠지게 됩니다. 이것이 비트코인 등장부터 지금까지 이어져온탈중앙의 기본 가치일까요?블록크기가 커지면서 네트워크 전파 속도가 이전보다 더 지연됩니다. 더 많은 네트워크 요금이 부과되며 블록크기가 커지면서 네트워크의 낭비가 커지고 이체확인도 느려지고 고아블록이 늘어나게 됩니다. 비트코인은 마이너들의 네트워크가 거의 대부분 사실상 어마어마한 비율(대략 90%)로 중국에 있습니다. 중국에는 이라는 중국내의  시스템을 이용해 중국망을 거치는 네트워크를 검열합니다. 이는 중국 내에서 네트워크 속도는 빠르지만 외부 네트워크 즉 중국을 제외한 세계 네트워크와 연결될때 수 초가 지연되게 됩니다. 중국의 마이너들이 블록을 생성하고 전파하게되면 중국 마이너끼리는 빠르게 전파되는데 외부 마이너들은 딜레이된 속도로 전파받기 때문에 블록 생성에 관해 상대적으로 중국 마이너들에게 유리하게 됩니다. 블록크기가 커질 수록 이 효과는 배가 됩니다.이러한 상황 속에서 네트워크 속도와 유지해야될 노드 비용과 채굴 비용이 증가하게 되면서 직접 블록을 생성하는 마이너가 줄어들게 됩니다. 실제로 현상황을 짚어보자면 직접 블록을 생성하는 마이닝풀은 계속 줄어드는 추세입니다. 앞으로 기존의 마이닝 풀들만 살아남게 된다는 가정을 하게되면... 즉이미 그것은 진행되었습니다.중국 마이너들의 중앙집중화가 진행되면서 그들 입맛에 맞는 평균 블록크기가 정해집니다. 현재는 비트코인 네트워크가 포화상태이기 때문에 1MB를 꽉꽉 채워 전송되고 있지만 블록크기가 늘어나면서 중국 마이너들의 입맛에 맞는 수수료 정책을 진행할 수 있습니다. 실제로 우지한(BitMain CEO)이 트위터에서 언급했었던 현재 수수료(대략 1~3BTC)에도 불만을 표했던 적이 있습니다. 최근 비트코인은 반감기(2016년 7월)를 가지면서 블록보상이 12.5BTC로 줄었습니다. 이러한 블록보상 문제로 블록크기가 커지면서 빠른 블록 생성과 수수료 수익을 위해 블록을 꽉꽉 채우지 않고 중국 마이너들끼리 평균 블록크기를 담합할 수 있습니다. 이와 같은 문제는 비트코인 네트워크에 정말 위협이 될 수 있습니다.스팸어택이란 실제 거래 목적이 아닌 네트워크 과부화를 일으키기 위한 빈 트랜잭션들을 무한히 전송하는 공격을의미합니다. 이와 더 나아가 한지갑에서 여러개의 인풋 주소로 트랜잭션을 발행하게 되면 여러개의 인풋 주소의 전자서명을 모두 넣어야 되게 됩니다. 이를 이용하게 되면 더 적은수의 트랜잭션으로 블록 용량을 채울 수 있게 됩니다. 저는 이것을 인풋 때려밖기 스팸어택이라고 부르고 있습니다.위의 이미지는 최근 비트코인 캐시에서 있었던 인풋 때려밖기 스팸어택 당시 이미지입니다. 비트코인에 비해 트랜잭션 수가 적은 이유도 이러한 인풋 때려밖기 스팸어택 때문입니다. 더욱 효율적인 스팸어택을 제공하게 됩니다. 비트코인 역시 이러한 공격에 시달리고 있지만 SegWit 도입으로 인해 기술 구현이 가능해졌습니다. 슈노 시그니처에 대한 자세한 내용은  글을 참조해주세요.과거 재작년까지만해도 채굴자들이 스팸 트랜잭션을 걸러주었지만 이미 오래전부터 채굴자들은 스팸 트랜잭션을 포함하고 있습니다. 이 스팸어택을 누가하는지는 아무도 알 수 없지만 마이너들이 관련되있다고 의심스러운게 한 두가지가 아닙니다.이런것이 채굴자들이 잘못한것도 아니라고 생각합니다. 그들이 생각하는 경제적인 활동의 일부일 뿐 그것이 잘못됬다고 할 사람은 아무도 없습니다. 그렇다면 이것을 막기 위해선 시스템적으로 개선하는 방법밖에는 없습니다. 빅블록을 채택하게 되면서 오히려 스팸어택에 취약해지는 것을 확인하실 수 있습니다.위의 내용들을 돌아보면 비트코인 블록체인의 탈중앙화의 가치를 유지하면서 스케일링 문제를 해결하는 것은 불가능한 일일까요? 비트코인이 성장하기 위해선 스케일링이라는 벽을 뛰어넘어야 합니다.하지만 스케일링 솔루션중 빅블록이라는 계획은마치 질소로 빵빵하게 과대포장된 과자와 같이 느껴집니다. 블록체인의 근본적인 영역을 훼손하면서 스케일링 문제를 해결해야 되는 걸까요? 답이 없어 보이는 상황에도 우리 인간은 언제나 새로운 해결책으로 문제를 해결해 나갔습니다.스케일링 문제는 장기적인 측면에서 바라봐야됩니다. 당장 1~2년을 바라보고 결정한다는것은 어리석은 일입니다. 비트코인 커뮤니티는 장기적으로 네트워크를 유지하는것을 바라보고 있습니다.온-체인에서 스케일링 문제를 해결하기에는 어려워졌습니다. 꼭 온-체인에서 해결할 필요는 없습니다. 그 한계점은 확실하게 드러났습니다. 이제는 시점을 바꿀때입니다. 이미 비트코인에 참여하고 있는 여러 개발자들은 스케일링에 있어 온-체인이 아닌 다른 솔루션들을 개발해내고 있습니다. 주로 거론되는 것이 오프-체인 솔루션인 라이트닝사의  블록스트림의  등 비트코인의 스케일링을 개선하는데 온체인이 아닌 여러 솔루션들이 개발되고 있습니다. 라이트닝 네트워크는 이미 메인넷에서 구현되고 있습니다. 이러한 기술들이 구현되면서 차차 스케일링 문제들이 해결될 것으로 기대됩니다.비트코인을 포함한 여러 암호화폐들은 아직도 성장통을 갖고 해결하려 하고있습니다. 우리는 블록체인의 근본적인 이념인 탈중앙화를 훼손하지 않는 방향으로 끊임없이 연구하며 정확하고 올바른 시각으로 여러 문제들을 바라봐야 되지 않을까 생각됩니다."
